"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"field_1491_t","yOffset","t","D","D","Tessellator","lj","net/minecraft/src","0"
"field_1490_u","zOffset","u","D","D","Tessellator","lj","net/minecraft/src","0"
"field_1489_v","normal","v","I","I","Tessellator","lj","net/minecraft/src","0"
"field_1512_a","instance","a","LTessellator;","Llj;","Tessellator","lj","net/minecraft/src","0"
"field_1488_w","isDrawing","w","Z","Z","Tessellator","lj","net/minecraft/src","0"
"field_1487_x","useVBO","x","Z","Z","Tessellator","lj","net/minecraft/src","0"
"field_1486_y","vertexBuffers","y","Ljava/nio/IntBuffer;","Ljava/nio/IntBuffer;","Tessellator","lj","net/minecraft/src","0"
"field_1485_z","vboIndex","z","I","I","Tessellator","lj","net/minecraft/src","0"
"field_1496_A","vboCount","A","I","I","Tessellator","lj","net/minecraft/src","0"
"field_1494_B","bufferSize","B","I","I","Tessellator","lj","net/minecraft/src","0"
"field_826_a","signText","a","[Ljava/lang/String;","[Ljava/lang/String;","TileEntitySign","uf","net/minecraft/src","0"
"field_825_b","lineBeingEdited","b","I","I","TileEntitySign","uf","net/minecraft/src","0"
"field_25062_c","field_25062_c","c","Z","Z","TileEntitySign","uf","net/minecraft/src","0"
"field_196_d","field_196_d","a","LRenderBlocks;","Lca;","RenderTNTPrimed","lv","net/minecraft/src","0"
"field_1063_a","netManager","a","LNetworkManager;","Lmj;","NetworkWriterThread","th","net/minecraft/src","0"
"field_6544_a","eligibleChunksForSpawning","b","Ljava/util/Set;","Ljava/util/Set;","SpawnerAnimals","bv","net/minecraft/src","0"
"field_22391_a","nightSpawnEntities","a","[Ljava/lang/Class;","[Ljava/lang/Class;","SpawnerAnimals","bv","net/minecraft/src","0"
"field_827_a","chestContents","a","[LItemStack;","[Lhi;","TileEntityChest","hx","net/minecraft/src","0"
"field_20157_a","allowedCharacters","a","Ljava/lang/String;","Ljava/lang/String;","FontAllowedCharacters","em","net/minecraft/src","0"
"field_22286_b","field_22286_b","b","[C","[C","FontAllowedCharacters","em","net/minecraft/src","0"
"field_25102_a","field_25102_a","a","Ljava/util/Map;","Ljava/util/Map;","XBlah","te","net/minecraft/src","0"
"field_25101_b","field_25101_b","b","Ljava/util/Map;","Ljava/util/Map;","XBlah","te","net/minecraft/src","0"
"field_25210_a","field_25210_a","a","LAchievementMap;","La;","AchievementMap","a","net/minecraft/src","0"
"field_25209_b","field_25209_b","b","Ljava/util/Map;","Ljava/util/Map;","AchievementMap","a","net/minecraft/src","0"
"field_21138_b","recipeWidth","b","I","I","ShapedRecipes","he","net/minecraft/src","0"
"field_21142_c","recipeHeight","c","I","I","ShapedRecipes","he","net/minecraft/src","0"
"field_21141_d","recipeItems","d","[LItemStack;","[Lhi;","ShapedRecipes","he","net/minecraft/src","0"
"field_21140_e","recipeOutput","e","LItemStack;","Lhi;","ShapedRecipes","he","net/minecraft/src","0"
"field_21139_a","recipeOutputItemID","a","I","I","ShapedRecipes","he","net/minecraft/src","0"
"field_199_d","rand","a","Ljava/util/Random;","Ljava/util/Random;","RenderPainting","db","net/minecraft/src","0"
"field_452_a","modelBlock","a","LBlock;","Lra;","BlockStairs","pg","net/minecraft/src","0"
"field_1587_a","mc","a","LMinecraft;","LMinecraft;","GameWindowListener","io","net/minecraft/src","0"
"field_1586_b","mcThread","b","Ljava/lang/Thread;","Ljava/lang/Thread;","GameWindowListener","io","net/minecraft/src","0"
"field_21097_a","note","a","B","B","TileEntityNote","py","net/minecraft/src","0"
"field_21096_b","previousRedstoneState","b","Z","Z","TileEntityNote","py","net/minecraft/src","0"
"field_935_a","width","a","I","I","GuiButton","ih","net/minecraft/src","0"
"field_934_b","height","b","I","I","GuiButton","ih","net/minecraft/src","0"
"field_941_c","xPosition","c","I","I","GuiButton","ih","net/minecraft/src","0"
"field_940_d","yPosition","d","I","I","GuiButton","ih","net/minecraft/src","0"
"field_939_e","displayString","e","Ljava/lang/String;","Ljava/lang/String;","GuiButton","ih","net/minecraft/src","0"
"field_938_f","id","f","I","I","GuiButton","ih","net/minecraft/src","0"
"field_937_g","enabled","g","Z","Z","GuiButton","ih","net/minecraft/src","0"
"field_936_h","enabled2","h","Z","Z","GuiButton","ih","net/minecraft/src","0"
"field_21051_a","entityId","a","I","I","Packet19","qd","net/minecraft/src","0"
"field_21050_b","state","b","I","I","Packet19","qd","net/minecraft/src","0"
"field_20919_a","mcFrame","a","Ljava/awt/Frame;","Ljava/awt/Frame;","MinecraftImpl","ij","net/minecraft/src","0"
"field_867_a","clayBlockId","a","I","I","WorldGenClay","kj","net/minecraft/src","0"
"field_866_b","numberOfBlocks","b","I","I","WorldGenClay","kj","net/minecraft/src","0"
"field_1665_a","recipePatterns","a","[[Ljava/lang/String;","[[Ljava/lang/String;","RecipesTools","fs","net/minecraft/src","0"
"field_1664_b","recipeItems","b","[[Ljava/lang/Object;","[[Ljava/lang/Object;","RecipesTools","fs","net/minecraft/src","0"
"field_6491_e","texturePackName","e","I","I","TexturePackDefault","me","net/minecraft/src","0"
"field_6490_f","texturePackThumbnail","f","Ljava/awt/image/BufferedImage;","Ljava/awt/image/BufferedImage;","TexturePackDefault","me","net/minecraft/src","0"
"field_670_b","particleTextureIndex","b","I","I","EntityFX","tr","net/minecraft/src","0"
"field_669_c","particleTextureJitterX","c","F","F","EntityFX","tr","net/minecraft/src","0"
"field_668_d","particleTextureJitterY","d","F","F","EntityFX","tr","net/minecraft/src","0"
"field_20923_e","particleAge","e","I","I","EntityFX","tr","net/minecraft/src","0"
"field_666_f","particleMaxAge","f","I","I","EntityFX","tr","net/minecraft/src","0"
"field_665_g","particleScale","g","F","F","EntityFX","tr","net/minecraft/src","0"
"field_664_h","particleGravity","h","F","F","EntityFX","tr","net/minecraft/src","0"
"field_663_i","particleRed","i","F","F","EntityFX","tr","net/minecraft/src","0"
"field_662_j","particleGreen","j","F","F","EntityFX","tr","net/minecraft/src","0"
"field_661_k","particleBlue","k","F","F","EntityFX","tr","net/minecraft/src","0"
"field_660_l","interpPosX","l","D","D","EntityFX","tr","net/minecraft/src","0"
"field_659_m","interpPosY","m","D","D","EntityFX","tr","net/minecraft/src","0"
"field_658_n","interpPosZ","n","D","D","EntityFX","tr","net/minecraft/src","0"
"field_843_a","mainInventory","a","[LItemStack;","[Lhi;","InventoryPlayer","hh","net/minecraft/src","0"
"field_842_b","armorInventory","b","[LItemStack;","[Lhi;","InventoryPlayer","hh","net/minecraft/src","0"
"field_847_d","currentItem","c","I","I","InventoryPlayer","hh","net/minecraft/src","0"
"field_844_g","player","d","LEntityPlayer;","Lfm;","InventoryPlayer","hh","net/minecraft/src","0"
"field_20077_f","itemStack","f","LItemStack;","Lhi;","InventoryPlayer","hh","net/minecraft/src","0"
"field_845_f","inventoryChanged","e","Z","Z","InventoryPlayer","hh","net/minecraft/src","0"
"field_22184_a","worldDir","a","Ljava/io/File;","Ljava/io/File;","McRegionChunkLoader","iy","net/minecraft/src","0"
"field_1306_a","field_1306_a","a","I","I","MapGenBase","es","net/minecraft/src","0"
"field_1305_b","rand","b","Ljava/util/Random;","Ljava/util/Random;","MapGenBase","es","net/minecraft/src","0"
"field_4296_d","field_4296_d","d","[[I","[[I","NoiseGenerator2","bk","net/minecraft/src","0"
"field_4295_e","field_4295_e","e","[I","[I","NoiseGenerator2","bk","net/minecraft/src","0"
"field_4292_a","field_4292_a","a","D","D","NoiseGenerator2","bk","net/minecraft/src","0"
"field_4291_b","field_4291_b","b","D","D","NoiseGenerator2","bk","net/minecraft/src","0"
"field_4297_c","field_4297_c","c","D","D","NoiseGenerator2","bk","net/minecraft/src","0"
"field_4294_f","field_4294_f","f","D","D","NoiseGenerator2","bk","net/minecraft/src","0"
"field_4293_g","field_4293_g","g","D","D","NoiseGenerator2","bk","net/minecraft/src","0"
"field_326_aX","blocksEffectiveAgainst","bi","[LBlock;","[Lra;","ItemSpade","se","net/minecraft/src","0"
"field_20003_a","field_20003_a","a","I","I","RenderSnowball","cl","net/minecraft/src","0"
"field_198_d","modelBoat","a","LModelBase;","Lin;","RenderBoat","ed","net/minecraft/src","0"
"field_4083_a","field_4083_a","a","F","F","EntityPortalFX","lw","net/minecraft/src","0"
"field_4086_p","field_4086_p","o","D","D","EntityPortalFX","lw","net/minecraft/src","0"
"field_4085_q","field_4085_q","p","D","D","EntityPortalFX","lw","net/minecraft/src","0"
"field_4084_r","field_4084_r","q","D","D","EntityPortalFX","lw","net/minecraft/src","0"
"field_509_a","entityId","a","I","I","Packet34EntityTeleport","nz","net/minecraft/src","0"
"field_508_b","xPosition","b","I","I","Packet34EntityTeleport","nz","net/minecraft/src","0"
"field_513_c","yPosition","c","I","I","Packet34EntityTeleport","nz","net/minecraft/src","0"
"field_512_d","zPosition","d","I","I","Packet34EntityTeleport","nz","net/minecraft/src","0"
"field_511_e","yaw","e","B","B","Packet34EntityTeleport","nz","net/minecraft/src","0"
"field_510_f","pitch","f","B","B","Packet34EntityTeleport","nz","net/minecraft/src","0"
"field_6501_o","entityRenderMap","o","Ljava/util/Map;","Ljava/util/Map;","RenderManager","ps","net/minecraft/src","0"
"field_1233_a","instance","a","LRenderManager;","Lps;","RenderManager","ps","net/minecraft/src","0"
"field_1218_p","fontRenderer","p","LFontRenderer;","Lox;","RenderManager","ps","net/minecraft/src","0"
"field_1232_b","renderPosX","b","D","D","RenderManager","ps","net/minecraft/src","0"
"field_1231_c","renderPosY","c","D","D","RenderManager","ps","net/minecraft/src","0"
"field_1230_d","renderPosZ","d","D","D","RenderManager","ps","net/minecraft/src","0"
"field_1229_e","renderEngine","e","LRenderEngine;","Lho;","RenderManager","ps","net/minecraft/src","0"
"field_4236_f","itemRenderer","f","LItemRenderer;","Lnt;","RenderManager","ps","net/minecraft/src","0"
"field_1227_g","worldObj","g","LWorld;","Leb;","RenderManager","ps","net/minecraft/src","0"
"field_22188_h","livingPlayer","h","LEntityLiving;","Ljm;","RenderManager","ps","net/minecraft/src","0"
"field_1225_i","playerViewY","i","F","F","RenderManager","ps","net/minecraft/src","0"
"field_1224_j","playerViewX","j","F","F","RenderManager","ps","net/minecraft/src","0"
"field_1223_k","options","k","LGameSettings;","Lis;","RenderManager","ps","net/minecraft/src","0"
"field_1222_l","field_1222_l","l","D","D","RenderManager","ps","net/minecraft/src","0"
"field_1221_m","field_1221_m","m","D","D","RenderManager","ps","net/minecraft/src","0"
"field_1220_n","field_1220_n","n","D","D","RenderManager","ps","net/minecraft/src","0"
"field_9319_c","xTile","c","I","I","EntityArrow","oz","net/minecraft/src","0"
"field_9318_d","yTile","d","I","I","EntityArrow","oz","net/minecraft/src","0"
"field_9317_e","zTile","e","I","I","EntityArrow","oz","net/minecraft/src","0"
"field_9316_f","inTile","f","I","I","EntityArrow","oz","net/minecraft/src","0"
"field_9315_g","inGround","g","Z","Z","EntityArrow","oz","net/minecraft/src","0"
"field_688_a","arrowShake","a","I","I","EntityArrow","oz","net/minecraft/src","0"
"field_682_g","archer","b","LEntityLiving;","Ljm;","EntityArrow","oz","net/minecraft/src","0"
"field_681_h","timeTillDeath","h","I","I","EntityArrow","oz","net/minecraft/src","0"
"field_680_i","flyTime","i","I","I","EntityArrow","oz","net/minecraft/src","0"
"field_885_a","plantBlockId","a","I","I","WorldGenFlowers","aq","net/minecraft/src","0"
"field_505_a","xPosition","a","I","I","Packet50PreChunk","ot","net/minecraft/src","0"
"field_504_b","yPosition","b","I","I","Packet50PreChunk","ot","net/minecraft/src","0"
"field_506_c","mode","c","Z","Z","Packet50PreChunk","ot","net/minecraft/src","0"
"field_25082_a","field_25082_a","a","LMinecraft;","LMinecraft;","GuiAchievement","rq","net/minecraft/src","0"
"field_25081_b","field_25081_b","b","I","I","GuiAchievement","rq","net/minecraft/src","0"
"field_25086_c","field_25086_c","c","I","I","GuiAchievement","rq","net/minecraft/src","0"
"field_25085_d","field_25085_d","d","Ljava/lang/String;","Ljava/lang/String;","GuiAchievement","rq","net/minecraft/src","0"
"field_25084_e","field_25084_e","e","Ljava/lang/String;","Ljava/lang/String;","GuiAchievement","rq","net/minecraft/src","0"
"field_25083_f","field_25083_f","f","J","J","GuiAchievement","rq","net/minecraft/src","0"
"field_1609_a","useMipmaps","a","Z","Z","RenderEngine","ho","net/minecraft/src","0"
"field_6528_b","textureMap","b","Ljava/util/HashMap;","Ljava/util/HashMap;","RenderEngine","ho","net/minecraft/src","0"
"field_1607_c","textureNameToImageMap","c","Ljava/util/HashMap;","Ljava/util/HashMap;","RenderEngine","ho","net/minecraft/src","0"
"field_1606_d","singleIntBuffer","d","Ljava/nio/IntBuffer;","Ljava/nio/IntBuffer;","RenderEngine","ho","net/minecraft/src","0"
"field_1605_e","imageData","e","Ljava/nio/ByteBuffer;","Ljava/nio/ByteBuffer;","RenderEngine","ho","net/minecraft/src","0"
"field_1604_f","textureList","f","Ljava/util/List;","Ljava/util/List;","RenderEngine","ho","net/minecraft/src","0"
"field_1603_g","urlToImageDataMap","g","Ljava/util/Map;","Ljava/util/Map;","RenderEngine","ho","net/minecraft/src","0"
"field_1602_h","options","h","LGameSettings;","Lis;","RenderEngine","ho","net/minecraft/src","0"
"field_4281_i","clampTexture","i","Z","Z","RenderEngine","ho","net/minecraft/src","0"
"field_4280_j","blurTexture","j","Z","Z","RenderEngine","ho","net/minecraft/src","0"
"field_6527_k","field_6527_k","k","LTexturePackList;","Lgw;","RenderEngine","ho","net/minecraft/src","0"
"field_25189_l","field_25189_l","l","Ljava/awt/image/BufferedImage;","Ljava/awt/image/BufferedImage;","RenderEngine","ho","net/minecraft/src","0"
"field_1214_c","disconnected","c","Z","Z","NetClientHandler","ko","net/minecraft/src","0"
"field_1213_d","netManager","d","LNetworkManager;","Lmj;","NetClientHandler","ko","net/minecraft/src","0"
"field_1209_a","field_1209_a","a","Ljava/lang/String;","Ljava/lang/String;","NetClientHandler","ko","net/minecraft/src","0"
"field_1212_e","mc","e","LMinecraft;","LMinecraft;","NetClientHandler","ko","net/minecraft/src","0"
"field_1211_f","worldClient","f","LWorldClient;","Lke;","NetClientHandler","ko","net/minecraft/src","0"
"field_1210_g","field_1210_g","g","Z","Z","NetClientHandler","ko","net/minecraft/src","0"
"field_1208_b","rand","b","Ljava/util/Random;","Ljava/util/Random;","NetClientHandler","ko","net/minecraft/src","0"
"field_1653_a","SIN_TABLE","a","[F","[F","MathHelper","gz","net/minecraft/src","0"
"field_1127_a","imageData","a","[B","[B","TextureFX","ai","net/minecraft/src","0"
"field_1126_b","iconIndex","b","I","I","TextureFX","ai","net/minecraft/src","0"
"field_1131_c","anaglyphEnabled","c","Z","Z","TextureFX","ai","net/minecraft/src","0"
"field_1130_d","field_1130_d","d","I","I","TextureFX","ai","net/minecraft/src","0"
"field_1129_e","tileSize","e","I","I","TextureFX","ai","net/minecraft/src","0"
"field_1128_f","tileImage","f","I","I","TextureFX","ai","net/minecraft/src","0"
"field_20105_z","RENDER_DISTANCES","I","[Ljava/lang/String;","[Ljava/lang/String;","GameSettings","is","net/minecraft/src","0"
"field_20106_A","DIFFICULTIES","J","[Ljava/lang/String;","[Ljava/lang/String;","GameSettings","is","net/minecraft/src","0"
"field_25147_K","field_25147_K","K","[Ljava/lang/String;","[Ljava/lang/String;","GameSettings","is","net/minecraft/src","0"
"field_1584_a","musicVolume","a","F","F","GameSettings","is","net/minecraft/src","0"
"field_1583_b","soundVolume","b","F","F","GameSettings","is","net/minecraft/src","0"
"field_1582_c","mouseSensitivity","c","F","F","GameSettings","is","net/minecraft/src","0"
"field_1581_d","invertMouse","d","Z","Z","GameSettings","is","net/minecraft/src","0"
"field_1580_e","renderDistance","e","I","I","GameSettings","is","net/minecraft/src","0"
"field_1579_f","viewBobbing","f","Z","Z","GameSettings","is","net/minecraft/src","0"
"field_1578_g","anaglyph","g","Z","Z","GameSettings","is","net/minecraft/src","0"
"field_1577_h","limitFramerate","h","Z","Z","GameSettings","is","net/minecraft/src","0"
"field_1576_i","fancyGraphics","i","Z","Z","GameSettings","is","net/minecraft/src","0"
"field_22278_j","ambientOcclusion","j","Z","Z","GameSettings","is","net/minecraft/src","0"
"field_6524_j","skin","k","Ljava/lang/String;","Ljava/lang/String;","GameSettings","is","net/minecraft/src","0"
"field_1575_j","keyBindForward","l","LKeyBinding;","Lmz;","GameSettings","is","net/minecraft/src","0"
"field_1574_k","keyBindLeft","m","LKeyBinding;","Lmz;","GameSettings","is","net/minecraft/src","0"
"field_1573_l","keyBindBack","n","LKeyBinding;","Lmz;","GameSettings","is","net/minecraft/src","0"
"field_1572_m","keyBindRight","o","LKeyBinding;","Lmz;","GameSettings","is","net/minecraft/src","0"
"field_1571_n","keyBindJump","p","LKeyBinding;","Lmz;","GameSettings","is","net/minecraft/src","0"
"field_1570_o","keyBindInventory","q","LKeyBinding;","Lmz;","GameSettings","is","net/minecraft/src","0"
"field_6523_q","keyBindDrop","r","LKeyBinding;","Lmz;","GameSettings","is","net/minecraft/src","0"
"field_6521_r","keyBindChat","s","LKeyBinding;","Lmz;","GameSettings","is","net/minecraft/src","0"
"field_6520_s","keyBindToggleFog","t","LKeyBinding;","Lmz;","GameSettings","is","net/minecraft/src","0"
"field_1565_s","keyBindSneak","u","LKeyBinding;","Lmz;","GameSettings","is","net/minecraft/src","0"
"field_1564_t","keyBindings","v","[LKeyBinding;","[Lmz;","GameSettings","is","net/minecraft/src","0"
"field_1563_u","mc","w","LMinecraft;","LMinecraft;","GameSettings","is","net/minecraft/src","0"
"field_6522_B","optionsFile","L","Ljava/io/File;","Ljava/io/File;","GameSettings","is","net/minecraft/src","0"
"field_1561_w","difficulty","x","I","I","GameSettings","is","net/minecraft/src","0"
"field_22277_y","hideGUI","y","Z","Z","GameSettings","is","net/minecraft/src","0"
"field_1560_x","thirdPersonView","z","Z","Z","GameSettings","is","net/minecraft/src","0"
"field_22276_A","showDebugInfo","A","Z","Z","GameSettings","is","net/minecraft/src","0"
"field_12259_z","lastServer","B","Ljava/lang/String;","Ljava/lang/String;","GameSettings","is","net/minecraft/src","0"
"field_22275_C","field_22275_C","C","Z","Z","GameSettings","is","net/minecraft/src","0"
"field_22274_D","smoothCamera","D","Z","Z","GameSettings","is","net/minecraft/src","0"
"field_22273_E","field_22273_E","E","Z","Z","GameSettings","is","net/minecraft/src","0"
"field_22272_F","field_22272_F","F","F","F","GameSettings","is","net/minecraft/src","0"
"field_22271_G","field_22271_G","G","F","F","GameSettings","is","net/minecraft/src","0"
"field_25148_H","field_25148_H","H","I","I","GameSettings","is","net/minecraft/src","0"
"field_25090_a","field_25090_a","a","Ljava/util/List;","Ljava/util/List;","XGuiUmmm","cz","net/minecraft/src","0"
"field_25089_b","field_25089_b","b","LMinecraft;","LMinecraft;","XGuiUmmm","cz","net/minecraft/src","0"
"field_1117_c","field_1117_c","c","Ljava/awt/Component;","Ljava/awt/Component;","MouseHelper","sb","net/minecraft/src","0"
"field_1116_d","cursor","d","Lorg/lwjgl/input/Cursor;","Lorg/lwjgl/input/Cursor;","MouseHelper","sb","net/minecraft/src","0"
"field_1114_a","deltaX","a","I","I","MouseHelper","sb","net/minecraft/src","0"
"field_1113_b","deltaY","b","I","I","MouseHelper","sb","net/minecraft/src","0"
"field_1115_e","field_1115_e","e","I","I","MouseHelper","sb","net/minecraft/src","0"
"field_1793_a","field_1793_a","a","I","I","CanvasIsomPreview","ap","net/minecraft/src","0"
"field_1792_b","zoomLevel","b","I","I","CanvasIsomPreview","ap","net/minecraft/src","0"
"field_1791_c","displayHelpText","c","Z","Z","CanvasIsomPreview","ap","net/minecraft/src","0"
"field_1790_d","worldObj","d","LWorld;","Leb;","CanvasIsomPreview","ap","net/minecraft/src","0"
"field_1789_e","dataFolder","e","Ljava/io/File;","Ljava/io/File;","CanvasIsomPreview","ap","net/minecraft/src","0"
"field_1788_f","running","f","Z","Z","CanvasIsomPreview","ap","net/minecraft/src","0"
"field_1787_g","imageBufferList","g","Ljava/util/List;","Ljava/util/List;","CanvasIsomPreview","ap","net/minecraft/src","0"
"field_1786_h","imageBuffers","h","[[LIsoImageBuffer;","[[Lnx;","CanvasIsomPreview","ap","net/minecraft/src","0"
"field_1785_i","field_1785_i","i","I","I","CanvasIsomPreview","ap","net/minecraft/src","0"
"field_1784_j","field_1784_j","j","I","I","CanvasIsomPreview","ap","net/minecraft/src","0"
"field_1783_k","xPosition","k","I","I","CanvasIsomPreview","ap","net/minecraft/src","0"
"field_1782_l","yPosition","l","I","I","CanvasIsomPreview","ap","net/minecraft/src","0"
"field_205_f","scaleAmount","a","LModelBase;","Lin;","RenderSlime","kd","net/minecraft/src","0"
"field_22166_a","fileName","a","Ljava/lang/String;","Ljava/lang/String;","SaveFormatComparator","rg","net/minecraft/src","0"
"field_22165_b","displayName","b","Ljava/lang/String;","Ljava/lang/String;","SaveFormatComparator","rg","net/minecraft/src","0"
"field_22169_c","field_22169_c","c","J","J","SaveFormatComparator","rg","net/minecraft/src","0"
"field_22168_d","field_22168_d","d","J","J","SaveFormatComparator","rg","net/minecraft/src","0"
"field_22167_e","field_22167_e","e","Z","Z","SaveFormatComparator","rg","net/minecraft/src","0"
"field_522_a","entityId","a","I","I","Packet18ArmAnimation","ky","net/minecraft/src","0"
"field_521_b","animate","b","I","I","Packet18ArmAnimation","ky","net/minecraft/src","0"
"field_997_a","message1","a","Ljava/lang/String;","Ljava/lang/String;","GuiUnused","bm","net/minecraft/src","0"
"field_998_h","message2","i","Ljava/lang/String;","Ljava/lang/String;","GuiUnused","bm","net/minecraft/src","0"
"field_562_b","id","a","I","I","Packet16BlockItemSwitch","gd","net/minecraft/src","0"
"field_1588_a","mc","a","LMinecraft;","LMinecraft;","ThreadSleepForever","ii","net/minecraft/src","0"
"field_6533_b","availableTexturePacks","b","Ljava/util/List;","Ljava/util/List;","TexturePackList","gw","net/minecraft/src","0"
"field_6539_c","defaultTexturePack","c","LTexturePackBase;","Lf;","TexturePackList","gw","net/minecraft/src","0"
"field_6534_a","selectedTexturePack","a","LTexturePackBase;","Lf;","TexturePackList","gw","net/minecraft/src","0"
"field_6538_d","field_6538_d","d","Ljava/util/Map;","Ljava/util/Map;","TexturePackList","gw","net/minecraft/src","0"
"field_6537_e","mc","e","LMinecraft;","LMinecraft;","TexturePackList","gw","net/minecraft/src","0"
"field_6536_f","texturePackDir","f","Ljava/io/File;","Ljava/io/File;","TexturePackList","gw","net/minecraft/src","0"
"field_6535_g","currentTexturePack","g","Ljava/lang/String;","Ljava/lang/String;","TexturePackList","gw","net/minecraft/src","0"
"Sky","Sky","a","LEnumSkyBlock;","Lde;","EnumSkyBlock","de","net/minecraft/src","0"
"Block","Block","b","LEnumSkyBlock;","Lde;","EnumSkyBlock","de","net/minecraft/src","0"
"field_1722_c","field_1722_c","c","I","I","EnumSkyBlock","de","net/minecraft/src","0"
"$VALUES","$VALUES","$VALUES","[LEnumSkyBlock;","[Lde;","EnumSkyBlock","de","net/minecraft/src","0"
"field_22280_a","field_22280_a","a","[I","[I","ModelBed","hp","net/minecraft/src","0"
"field_22279_b","field_22279_b","b","[I","[I","ModelBed","hp","net/minecraft/src","0"
"field_22281_c","bedDirection","c","[[I","[[I","ModelBed","hp","net/minecraft/src","0"
"field_22045_a","field_22045_a","a","I","I","Packet17Sleep","id","net/minecraft/src","0"
"field_22044_b","field_22044_b","b","I","I","Packet17Sleep","id","net/minecraft/src","0"
"field_22048_c","field_22048_c","c","I","I","Packet17Sleep","id","net/minecraft/src","0"
"field_22047_d","field_22047_d","d","I","I","Packet17Sleep","id","net/minecraft/src","0"
"field_22046_e","field_22046_e","e","I","I","Packet17Sleep","id","net/minecraft/src","0"
"field_968_a","parentScreen","a","LGuiScreen;","Lcf;","GuiMultiplayer","jk","net/minecraft/src","0"
"field_22111_h","field_22111_h","i","LGuiDisableButton;","Lof;","GuiMultiplayer","jk","net/minecraft/src","0"
"field_1590_a","slots","a","[LHashEntry;","[Lsl;","MCHashTable","ib","net/minecraft/src","0"
"field_1589_b","count","b","I","I","MCHashTable","ib","net/minecraft/src","0"
"field_1593_c","threshold","c","I","I","MCHashTable","ib","net/minecraft/src","0"
"field_1592_d","growFactor","d","F","F","MCHashTable","ib","net/minecraft/src","0"
"field_1591_e","versionStamp","e","I","I","MCHashTable","ib","net/minecraft/src","0"
