"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"func_1129_a","addToPath","a","(LEntity;LPathPoint;LPathPoint;LPathPoint;F)LPathEntity;","(Lpb;Lc;Lc;Lc;F)Lcm;","Pathfinder","et","net/minecraft/src","0"
"func_1133_b","findPathOptions","b","(LEntity;LPathPoint;LPathPoint;LPathPoint;F)I","(Lpb;Lc;Lc;Lc;F)I","Pathfinder","et","net/minecraft/src","0"
"func_1135_a","getSafePoint","a","(LEntity;IIILPathPoint;I)LPathPoint;","(Lpb;IIILc;I)Lc;","Pathfinder","et","net/minecraft/src","0"
"func_1136_a","openPoint","a","(III)LPathPoint;","(III)Lc;","Pathfinder","et","net/minecraft/src","0"
"func_1132_a","getVerticalOffset","a","(LEntity;IIILPathPoint;)I","(Lpb;IIILc;)I","Pathfinder","et","net/minecraft/src","0"
"func_1134_a","createEntityPath","a","(LPathPoint;LPathPoint;)LPathEntity;","(Lc;Lc;)Lcm;","Pathfinder","et","net/minecraft/src","0"
"func_982_a","draw","a","()V","()V","Tessellator","lj","net/minecraft/src","0"
"func_985_d","reset","d","()V","()V","Tessellator","lj","net/minecraft/src","0"
"func_977_b","startDrawingQuads","b","()V","()V","Tessellator","lj","net/minecraft/src","0"
"func_992_a","startDrawing","a","(I)V","(I)V","Tessellator","lj","net/minecraft/src","0"
"func_981_a","setTextureUV","a","(DD)V","(DD)V","Tessellator","lj","net/minecraft/src","0"
"func_987_a","setColorOpaque_F","a","(FFF)V","(FFF)V","Tessellator","lj","net/minecraft/src","0"
"func_986_a","setColorRGBA_F","a","(FFFF)V","(FFFF)V","Tessellator","lj","net/minecraft/src","0"
"func_979_a","setColorOpaque","a","(III)V","(III)V","Tessellator","lj","net/minecraft/src","0"
"func_978_a","setColorRGBA","a","(IIII)V","(IIII)V","Tessellator","lj","net/minecraft/src","0"
"func_983_a","addVertexWithUV","a","(DDDDD)V","(DDDDD)V","Tessellator","lj","net/minecraft/src","0"
"func_991_a","addVertex","a","(DDD)V","(DDD)V","Tessellator","lj","net/minecraft/src","0"
"func_990_b","setColorOpaque_I","b","(I)V","(I)V","Tessellator","lj","net/minecraft/src","0"
"func_6513_a","setColorRGBA_I","a","(II)V","(II)V","Tessellator","lj","net/minecraft/src","0"
"func_989_c","disableColor","c","()V","()V","Tessellator","lj","net/minecraft/src","0"
"func_980_b","setNormal","b","(FFF)V","(FFF)V","Tessellator","lj","net/minecraft/src","0"
"func_984_b","setTranslationD","b","(DDD)V","(DDD)V","Tessellator","lj","net/minecraft/src","0"
"func_988_c","setTranslationF","c","(FFF)V","(FFF)V","Tessellator","lj","net/minecraft/src","0"
"func_481_b","writeToNBT","b","(LNBTTagCompound;)V","(Llg;)V","TileEntity","ma","net/minecraft/src","0"
"func_482_a","readFromNBT","a","(LNBTTagCompound;)V","(Llg;)V","TileEntity","ma","net/minecraft/src","0"
"func_153_a","func_153_a","a","(LEntityTNTPrimed;DDDFF)V","(Lnp;DDDFF)V","RenderTNTPrimed","lv","net/minecraft/src","0"
"run","run","run","()V","()V","Minecraft","Minecraft","net/minecraft/client","0"
"func_4019_b","saddleEntity","a","(LItemStack;LEntityLiving;)V","(Lhi;Ljm;)V","Item","fg","net/minecraft/src","0"
"func_4021_a","hitEntity","a","(LItemStack;LEntityLiving;LEntityLiving;)Z","(Lhi;Ljm;Ljm;)Z","Item","fg","net/minecraft/src","0"
"func_4153_a","getRandomSpawningPointInChunk","a","(LWorld;II)LChunkPosition;","(Leb;II)Lsh;","SpawnerAnimals","bv","net/minecraft/src","0"
"func_4154_a","performSpawning","a","(LWorld;ZZ)I","(Leb;ZZ)I","SpawnerAnimals","bv","net/minecraft/src","0"
"func_21203_a","canCreatureTypeSpawnAtLocation","a","(LEnumCreatureType;LWorld;III)Z","(Lje;Leb;III)Z","SpawnerAnimals","bv","net/minecraft/src","0"
"func_21204_a","creatureSpecificInit","a","(LEntityLiving;LWorld;FFF)V","(Ljm;Leb;FFF)V","SpawnerAnimals","bv","net/minecraft/src","0"
"func_22390_a","performSleepSpawning","a","(LWorld;Ljava/util/List;)Z","(Leb;Ljava/util/List;)Z","SpawnerAnimals","bv","net/minecraft/src","0"
"func_469_c","getSizeInventory","a","()I","()I","IInventory","jp","net/minecraft/src","0"
"func_468_c","getStackInSlot","c_","(I)LItemStack;","(I)Lhi;","IInventory","jp","net/minecraft/src","0"
"func_473_a","decrStackSize","a","(II)LItemStack;","(II)Lhi;","IInventory","jp","net/minecraft/src","0"
"func_472_a","setInventorySlotContents","a","(ILItemStack;)V","(ILhi;)V","IInventory","jp","net/minecraft/src","0"
"func_471_d","getInvName","c","()Ljava/lang/String;","()Ljava/lang/String;","IInventory","jp","net/minecraft/src","0"
"func_470_e","getInventoryStackLimit","d","()I","()I","IInventory","jp","net/minecraft/src","0"
"func_20070_a_","canInteractWith","a_","(LEntityPlayer;)Z","(Lfm;)Z","IInventory","jp","net/minecraft/src","0"
"func_243_a","canPlaceBlockAt","a","(LWorld;III)Z","(Leb;III)Z","Block","ra","net/minecraft/src","0"
"func_269_b","canThisPlantGrowOnThisBlockID","c","(I)Z","(I)Z","BlockFlower","sd","net/minecraft/src","0"
"func_226_a","onNeighborBlockChange","a","(LWorld;IIII)V","(Leb;IIII)V","Block","ra","net/minecraft/src","0"
"func_208_a","updateTick","a","(LWorld;IIILjava/util/Random;)V","(Leb;IIILjava/util/Random;)V","Block","ra","net/minecraft/src","0"
"func_268_h","func_268_h","h","(LWorld;III)V","(Leb;III)V","BlockFlower","sd","net/minecraft/src","0"
"func_223_g","canBlockStay","g","(LWorld;III)Z","(Leb;III)Z","Block","ra","net/minecraft/src","0"
"func_221_d","getCollisionBoundingBoxFromPool","d","(LWorld;III)LAxisAlignedBB;","(Leb;III)Ldq;","Block","ra","net/minecraft/src","0"
"func_217_b","isOpaqueCube","a","()Z","()Z","Block","ra","net/minecraft/src","0"
"func_242_c","renderAsNormalBlock","b","()Z","()Z","Block","ra","net/minecraft/src","0"
"func_210_f","getRenderType","g","()I","()I","Block","ra","net/minecraft/src","0"
"func_20156_a","getAllowedCharacters","a","()Ljava/lang/String;","()Ljava/lang/String;","FontAllowedCharacters","em","net/minecraft/src","0"
"func_25100_a","func_25100_a","a","(LStatBasic;I)V","(Lru;I)V","XBlah","te","net/minecraft/src","0"
"func_25208_a","func_25208_a","a","(I)Ljava/lang/String;","(I)Ljava/lang/String;","AchievementMap","a","net/minecraft/src","0"
"func_4129_a","func_4129_a","a","(II[BDDD)V","(II[BDDD)V","MapGenCavesHell","mm","net/minecraft/src","0"
"func_4128_a","func_4128_a","a","(II[BDDDFFFIID)V","(II[BDDDFFFIID)V","MapGenCavesHell","mm","net/minecraft/src","0"
"func_868_a","func_868_a","a","(LWorld;IIII[B)V","(Leb;IIII[B)V","MapGenBase","es","net/minecraft/src","0"
"func_25117_b","func_25117_b","b","()LItemStack;","()Lhi;","IRecipe","cy","net/minecraft/src","0"
"func_21135_a","matches","a","(LInventoryCrafting;)Z","(Lki;)Z","IRecipe","cy","net/minecraft/src","0"
"func_21137_a","func_21137_a","a","(LInventoryCrafting;IIZ)Z","(Lki;IIZ)Z","ShapedRecipes","he","net/minecraft/src","0"
"func_21136_b","getCraftingResult","b","(LInventoryCrafting;)LItemStack;","(Lki;)Lhi;","IRecipe","cy","net/minecraft/src","0"
"func_1184_a","getRecipeSize","a","()I","()I","IRecipe","cy","net/minecraft/src","0"
"func_255_a","collisionRayTrace","a","(LWorld;IIILVec3D;LVec3D;)LMovingObjectPosition;","(Leb;IIILbb;Lbb;)Lrk;","Block","ra","net/minecraft/src","0"
"func_238_a","setBlockBoundsBasedOnState","a","(LIBlockAccess;III)V","(Ltk;III)V","Block","ra","net/minecraft/src","0"
"func_232_a","getBlockTextureFromSideAndMetadata","a","(II)I","(II)I","Block","ra","net/minecraft/src","0"
"func_229_a","quantityDropped","a","(Ljava/util/Random;)I","(Ljava/util/Random;)I","Block","ra","net/minecraft/src","0"
"func_235_e","onBlockAdded","e","(LWorld;III)V","(Leb;III)V","Block","ra","net/minecraft/src","0"
"func_4031_h","func_4031_h","h","(LWorld;III)V","(Leb;III)V","BlockMinecartTrack","mg","net/minecraft/src","0"
"func_158_a","func_158_a","a","(LEntityPainting;DDDFF)V","(Lno;DDDFF)V","RenderPainting","db","net/minecraft/src","0"
"func_159_a","func_159_a","a","(LEntityPainting;IIII)V","(Lno;IIII)V","RenderPainting","db","net/minecraft/src","0"
"func_160_a","func_160_a","a","(LEntityPainting;FF)V","(Lno;FF)V","RenderPainting","db","net/minecraft/src","0"
"func_402_h","getMountedYOffset","l","()D","()D","Entity","pb","net/minecraft/src","0"
"func_25021_m","canTriggerWalking","m","()Z","()Z","Entity","pb","net/minecraft/src","0"
"func_438_i","findPlayerToAttack","f_","()LEntity;","()Lpb;","EntityCreature","gv","net/minecraft/src","0"
"func_6389_d","getLivingSound","f","()Ljava/lang/String;","()Ljava/lang/String;","EntityLiving","jm","net/minecraft/src","0"
"func_6394_f_","getHurtSound","g","()Ljava/lang/String;","()Ljava/lang/String;","EntityLiving","jm","net/minecraft/src","0"
"func_6390_f","getDeathSound","i_","()Ljava/lang/String;","()Ljava/lang/String;","EntityLiving","jm","net/minecraft/src","0"
"func_437_a","attackEntity","a","(LEntity;F)V","(Lpb;F)V","EntityCreature","gv","net/minecraft/src","0"
"func_352_a","writeEntityToNBT","a","(LNBTTagCompound;)V","(Llg;)V","Entity","pb","net/minecraft/src","0"
"func_357_b","readEntityFromNBT","b","(LNBTTagCompound;)V","(Llg;)V","Entity","pb","net/minecraft/src","0"
"func_422_g","getDropItemId","i","()I","()I","EntityLiving","jm","net/minecraft/src","0"
"func_429_A","isOnLadder","o","()Z","()Z","EntityLiving","jm","net/minecraft/src","0"
"func_260_c","shouldSideBeRendered","b","(LIBlockAccess;IIII)Z","(Ltk;IIII)Z","Block","ra","net/minecraft/src","0"
"func_230_a","getCollidingBoundingBoxes","a","(LWorld;IIILAxisAlignedBB;Ljava/util/ArrayList;)V","(Leb;IIILdq;Ljava/util/ArrayList;)V","Block","ra","net/minecraft/src","0"
"func_247_b","randomDisplayTick","b","(LWorld;IIILjava/util/Random;)V","(Leb;IIILjava/util/Random;)V","Block","ra","net/minecraft/src","0"
"func_233_b","onBlockClicked","b","(LWorld;IIILEntityPlayer;)V","(Leb;IIILfm;)V","Block","ra","net/minecraft/src","0"
"func_252_b","onBlockDestroyedByPlayer","b","(LWorld;IIII)V","(Leb;IIII)V","Block","ra","net/minecraft/src","0"
"func_241_c","getBlockBrightness","d","(LIBlockAccess;III)F","(Ltk;III)F","Block","ra","net/minecraft/src","0"
"func_227_a","getExplosionResistance","a","(LEntity;)F","(Lpb;)F","Block","ra","net/minecraft/src","0"
"func_234_g","getRenderBlockPass","c","()I","()I","Block","ra","net/minecraft/src","0"
"func_240_a","idDropped","a","(ILjava/util/Random;)I","(ILjava/util/Random;)I","Block","ra","net/minecraft/src","0"
"func_218_a","getBlockTextureFromSide","a","(I)I","(I)I","Block","ra","net/minecraft/src","0"
"func_211_a","getBlockTexture","a","(LIBlockAccess;IIII)I","(Ltk;IIII)I","Block","ra","net/minecraft/src","0"
"func_4025_d","tickRate","d","()I","()I","Block","ra","net/minecraft/src","0"
"func_246_f","getSelectedBoundingBoxFromPool","f","(LWorld;III)LAxisAlignedBB;","(Leb;III)Ldq;","Block","ra","net/minecraft/src","0"
"func_257_a","velocityToAddToEntity","a","(LWorld;IIILEntity;LVec3D;)V","(Leb;IIILpb;Lbb;)V","Block","ra","net/minecraft/src","0"
"func_245_h","isCollidable","h","()Z","()Z","Block","ra","net/minecraft/src","0"
"func_224_a","canCollideCheck","a","(IZ)Z","(IZ)Z","Block","ra","net/minecraft/src","0"
"func_214_b","onBlockRemoval","b","(LWorld;III)V","(Leb;III)V","Block","ra","net/minecraft/src","0"
"func_216_a","dropBlockAsItemWithChance","a","(LWorld;IIIIF)V","(Leb;IIIIF)V","Block","ra","net/minecraft/src","0"
"func_259_b_","dropBlockAsItem","a_","(LWorld;IIII)V","(Leb;IIII)V","Block","ra","net/minecraft/src","0"
"func_254_a","onEntityWalking","b","(LWorld;IIILEntity;)V","(Leb;IIILpb;)V","Block","ra","net/minecraft/src","0"
"func_250_a","blockActivated","a","(LWorld;IIILEntityPlayer;)Z","(Leb;IIILfm;)Z","Block","ra","net/minecraft/src","0"
"func_4027_c","onBlockDestroyedByExplosion","c","(LWorld;III)V","(Leb;III)V","Block","ra","net/minecraft/src","0"
"func_4026_a","onBlockPlacedBy","a","(LWorld;IIILEntityLiving;)V","(Leb;IIILjm;)V","Block","ra","net/minecraft/src","0"
"windowClosing","windowClosing","windowClosing","(Ljava/awt/event/WindowEvent;)V","(Ljava/awt/event/WindowEvent;)V","GameWindowListener","io","net/minecraft/src","0"
"func_220_a_","harvestBlock","a","(LWorld;LEntityPlayer;IIII)V","(Leb;Lfm;IIII)V","Block","ra","net/minecraft/src","0"
"func_21025_b","damageDropped","b","(I)I","(I)I","Block","ra","net/minecraft/src","0"
"func_21095_a","changePitch","a","()V","()V","TileEntityNote","py","net/minecraft/src","0"
"func_21094_a","triggerNote","a","(LWorld;III)V","(Leb;III)V","TileEntityNote","py","net/minecraft/src","0"
"func_6450_b","doesGuiPauseGame","b","()Z","()Z","GuiScreen","cf","net/minecraft/src","0"
"func_558_a","getHoverState","a","(Z)I","(Z)I","GuiButton","ih","net/minecraft/src","0"
"func_561_a","drawButton","a","(LMinecraft;II)V","(Lnet/minecraft/client/Minecraft;II)V","GuiButton","ih","net/minecraft/src","0"
"func_560_b","mouseDragged","b","(LMinecraft;II)V","(Lnet/minecraft/client/Minecraft;II)V","GuiButton","ih","net/minecraft/src","0"
"func_559_a","mouseReleased","a","(II)V","(II)V","GuiButton","ih","net/minecraft/src","0"
"func_562_c","mousePressed","c","(LMinecraft;II)Z","(Lnet/minecraft/client/Minecraft;II)Z","GuiButton","ih","net/minecraft/src","0"
"func_327_a","readPacketData","a","(Ljava/io/DataInputStream;)V","(Ljava/io/DataInputStream;)V","Packet","ik","net/minecraft/src","0"
"func_322_a","writePacketData","a","(Ljava/io/DataOutputStream;)V","(Ljava/io/DataOutputStream;)V","Packet","ik","net/minecraft/src","0"
"func_323_a","processPacket","a","(LNetHandler;)V","(Lpt;)V","Packet","ik","net/minecraft/src","0"
"func_329_a","getPacketSize","a","()I","()I","Packet","ik","net/minecraft/src","0"
"func_4007_a","displayUnexpectedThrowable","a","(LUnexpectedThrowable;)V","(Ljz;)V","Minecraft","Minecraft","net/minecraft/client","0"
"func_516_a","generate","a","(LWorld;Ljava/util/Random;III)Z","(Leb;Ljava/util/Random;III)Z","WorldGenerator","mk","net/minecraft/src","0"
"func_1122_a","addRecipes","a","(LCraftingManager;)V","(Lga;)V","RecipesTools","fs","net/minecraft/src","0"
"func_6484_b","func_6484_b","b","(LMinecraft;)V","(Lnet/minecraft/client/Minecraft;)V","TexturePackBase","f","net/minecraft/src","0"
"func_6483_c","bindThumbnailTexture","c","(LMinecraft;)V","(Lnet/minecraft/client/Minecraft;)V","TexturePackBase","f","net/minecraft/src","0"
"func_407_b","func_407_b","c","(F)LEntityFX;","(F)Ltr;","EntityFX","tr","net/minecraft/src","0"
"func_405_d","func_405_d","d","(F)LEntityFX;","(F)Ltr;","EntityFX","tr","net/minecraft/src","0"
"func_21057_b","entityInit","b","()V","()V","Entity","pb","net/minecraft/src","0"
"func_370_e_","onUpdate","w_","()V","()V","Entity","pb","net/minecraft/src","0"
"func_406_a","renderParticle","a","(LTessellator;FFFFFF)V","(Llj;FFFFFF)V","EntityFX","tr","net/minecraft/src","0"
"func_404_c","getFXLayer","b_","()I","()I","EntityFX","tr","net/minecraft/src","0"
"func_494_a","getCurrentItem","b","()LItemStack;","()Lhi;","InventoryPlayer","hh","net/minecraft/src","0"
"func_505_f","getInventorySlotContainItem","f","(I)I","(I)I","InventoryPlayer","hh","net/minecraft/src","0"
"func_21105_c","storeItemStack","c","(LItemStack;)I","(Lhi;)I","InventoryPlayer","hh","net/minecraft/src","0"
"func_499_j","getFirstEmptyStack","j","()I","()I","InventoryPlayer","hh","net/minecraft/src","0"
"func_496_a","setCurrentItem","a","(IZ)V","(IZ)V","InventoryPlayer","hh","net/minecraft/src","0"
"func_498_a","changeCurrentItem","b","(I)V","(I)V","InventoryPlayer","hh","net/minecraft/src","0"
"func_21106_d","storePartialItemStack","d","(LItemStack;)I","(Lhi;)I","InventoryPlayer","hh","net/minecraft/src","0"
"func_511_b","decrementAnimations","e","()V","()V","InventoryPlayer","hh","net/minecraft/src","0"
"func_510_b","consumeInventoryItem","c","(I)Z","(I)Z","InventoryPlayer","hh","net/minecraft/src","0"
"func_504_a","addItemStackToInventory","a","(LItemStack;)Z","(Lhi;)Z","InventoryPlayer","hh","net/minecraft/src","0"
"func_508_a","getStrVsBlock","a","(LBlock;)F","(Lra;)F","InventoryPlayer","hh","net/minecraft/src","0"
"func_493_a","writeToNBT","a","(LNBTTagList;)LNBTTagList;","(Lpd;)Lpd;","InventoryPlayer","hh","net/minecraft/src","0"
"func_513_b","readFromNBT","b","(LNBTTagList;)V","(Lpd;)V","InventoryPlayer","hh","net/minecraft/src","0"
"func_502_a","getDamageVsEntity","a","(LEntity;)I","(Lpb;)I","InventoryPlayer","hh","net/minecraft/src","0"
"func_509_b","canHarvestBlock","b","(LBlock;)Z","(Lra;)Z","InventoryPlayer","hh","net/minecraft/src","0"
"func_492_d","armorItemInSlot","d","(I)LItemStack;","(I)Lhi;","InventoryPlayer","hh","net/minecraft/src","0"
"func_506_f","getTotalArmorValue","f","()I","()I","InventoryPlayer","hh","net/minecraft/src","0"
"func_507_e","damageArmor","e","(I)V","(I)V","InventoryPlayer","hh","net/minecraft/src","0"
"func_503_g","dropAllItems","g","()V","()V","InventoryPlayer","hh","net/minecraft/src","0"
"func_474_j_","onInventoryChanged","x_","()V","()V","IInventory","jp","net/minecraft/src","0"
"func_20076_b","setItemStack","b","(LItemStack;)V","(Lhi;)V","InventoryPlayer","hh","net/minecraft/src","0"
"func_20075_i","getItemStack","i","()LItemStack;","()Lhi;","InventoryPlayer","hh","net/minecraft/src","0"
"func_813_a","loadChunk","a","(LWorld;II)LChunk;","(Leb;II)Ljg;","IChunkLoader","ar","net/minecraft/src","0"
"func_812_a","saveChunk","a","(LWorld;LChunk;)V","(Leb;Ljg;)V","IChunkLoader","ar","net/minecraft/src","0"
"func_815_b","saveExtraChunkData","b","(LWorld;LChunk;)V","(Leb;Ljg;)V","IChunkLoader","ar","net/minecraft/src","0"
"func_814_a","func_814_a","a","()V","()V","IChunkLoader","ar","net/minecraft/src","0"
"func_811_b","saveExtraData","b","()V","()V","IChunkLoader","ar","net/minecraft/src","0"
"func_867_a","func_867_a","a","(LIChunkProvider;LWorld;II[B)V","(Lbs;Leb;II[B)V","MapGenBase","es","net/minecraft/src","0"
"func_4155_a","wrap","a","(D)I","(D)I","NoiseGenerator2","bk","net/minecraft/src","0"
"func_4156_a","func_4156_a","a","([IDD)D","([IDD)D","NoiseGenerator2","bk","net/minecraft/src","0"
"func_4157_a","func_4157_a","a","([DDDIIDDD)V","([DDDIIDDD)V","NoiseGenerator2","bk","net/minecraft/src","0"
"func_6449_h","onGuiClosed","h","()V","()V","GuiScreen","cf","net/minecraft/src","0"
"func_22115_j","func_22115_j","j","()V","()V","GuiSleepMP","fc","net/minecraft/src","0"
"func_4018_a","canHarvestBlock","a","(LBlock;)Z","(Lra;)Z","Item","fg","net/minecraft/src","0"
"func_192_a","onItemUse","a","(LItemStack;LEntityPlayer;LWorld;IIII)Z","(Lhi;Lfm;Leb;IIII)Z","Item","fg","net/minecraft/src","0"
"func_4017_a","isFull3D","b","()Z","()Z","Item","fg","net/minecraft/src","0"
"func_258_d","onBlockPlaced","d","(LWorld;IIII)V","(Leb;IIII)V","Block","ra","net/minecraft/src","0"
"func_271_h","dropTorchIfCantStay","h","(LWorld;III)Z","(Leb;III)Z","BlockTorch","rp","net/minecraft/src","0"
"func_157_a","func_157_a","a","(LEntityBoat;DDDFF)V","(Lew;DDDFF)V","RenderBoat","ed","net/minecraft/src","0"
"func_382_a","getEntityBrightness","a","(F)F","(F)F","Entity","pb","net/minecraft/src","0"
"func_4098_a","registerWorldChunkManager","a","()V","()V","WorldProvider","sy","net/minecraft/src","0"
"func_4096_a","func_4096_a","a","(FF)LVec3D;","(FF)Lbb;","WorldProvider","sy","net/minecraft/src","0"
"func_4093_b","generateLightBrightnessTable","b","()V","()V","WorldProvider","sy","net/minecraft/src","0"
"func_4094_c","getChunkProvider","c","()LIChunkProvider;","()Lbs;","WorldProvider","sy","net/minecraft/src","0"
"func_4102_a","canCoordinateBeSpawn","a","(II)Z","(II)Z","WorldProvider","sy","net/minecraft/src","0"
"func_4100_a","calculateCelestialAngle","a","(JF)F","(JF)F","WorldProvider","sy","net/minecraft/src","0"
"func_6477_d","canRespawnHere","d","()Z","()Z","WorldProvider","sy","net/minecraft/src","0"
"func_4117_a","getEntityClassRenderObject","a","(Ljava/lang/Class;)LRender;","(Ljava/lang/Class;)Lbe;","RenderManager","ps","net/minecraft/src","0"
"func_855_a","getEntityRenderObject","a","(LEntity;)LRender;","(Lpb;)Lbe;","RenderManager","ps","net/minecraft/src","0"
"func_22187_a","cacheActiveRenderInfo","a","(LWorld;LRenderEngine;LFontRenderer;LEntityLiving;LGameSettings;F)V","(Leb;Lho;Lox;Ljm;Lis;F)V","RenderManager","ps","net/minecraft/src","0"
"func_854_a","renderEntity","a","(LEntity;F)V","(Lpb;F)V","RenderManager","ps","net/minecraft/src","0"
"func_853_a","renderEntityWithPosYaw","a","(LEntity;DDDFF)V","(Lpb;DDDFF)V","RenderManager","ps","net/minecraft/src","0"
"func_852_a","func_852_a","a","(LWorld;)V","(Leb;)V","RenderManager","ps","net/minecraft/src","0"
"func_851_a","func_851_a","a","(DDD)D","(DDD)D","RenderManager","ps","net/minecraft/src","0"
"func_6500_a","getFontRenderer","a","()LFontRenderer;","()Lox;","RenderManager","ps","net/minecraft/src","0"
"func_22149_a","getChunkLoader","a","(LWorldProvider;)LIChunkLoader;","(Lsy;)Lar;","ISaveHandler","sr","net/minecraft/src","0"
"func_22148_a","saveWorldInfoAndPlayer","a","(LWorldInfo;Ljava/util/List;)V","(Ldj;Ljava/util/List;)V","ISaveHandler","sr","net/minecraft/src","0"
"func_408_a","setArrowHeading","a","(DDDFF)V","(DDDFF)V","EntityArrow","oz","net/minecraft/src","0"
"func_6375_a","setVelocity","a","(DDD)V","(DDD)V","Entity","pb","net/minecraft/src","0"
"func_6378_b","onCollideWithPlayer","b","(LEntityPlayer;)V","(Lfm;)V","Entity","pb","net/minecraft/src","0"
"func_392_h_","getShadowSize","l_","()F","()F","Entity","pb","net/minecraft/src","0"
"func_181_a","func_181_a","a","(LEntityChicken;DDDFF)V","(Lss;DDDFF)V","RenderChicken","hb","net/minecraft/src","0"
"func_182_a","func_182_a","a","(LEntityChicken;F)F","(Lss;F)F","RenderChicken","hb","net/minecraft/src","0"
"func_170_d","func_170_d","c","(LEntityLiving;F)F","(Ljm;F)F","RenderLiving","fo","net/minecraft/src","0"
"func_878_a","isSolid","a","()Z","()Z","Material","jh","net/minecraft/src","0"
"func_881_b","getCanBlockGrass","b","()Z","()Z","Material","jh","net/minecraft/src","0"
"func_880_c","getIsSolid","c","()Z","()Z","Material","jh","net/minecraft/src","0"
"func_25079_b","func_25079_b","b","()V","()V","GuiAchievement","rq","net/minecraft/src","0"
"func_25080_a","func_25080_a","a","()V","()V","GuiAchievement","rq","net/minecraft/src","0"
"func_22178_a","func_22178_a","a","()Ljava/lang/String;","()Ljava/lang/String;","ISaveFormat","kx","net/minecraft/src","0"
"func_22176_b","func_22176_b","b","()Ljava/util/List;","()Ljava/util/List;","ISaveFormat","kx","net/minecraft/src","0"
"func_22177_c","func_22177_c","c","()V","()V","ISaveFormat","kx","net/minecraft/src","0"
"func_22174_a","getSaveLoader","a","(Ljava/lang/String;Z)LISaveHandler;","(Ljava/lang/String;Z)Lsr;","ISaveFormat","kx","net/minecraft/src","0"
"func_22175_a","isOldMapFormat","a","(Ljava/lang/String;)Z","(Ljava/lang/String;)Z","ISaveFormat","kx","net/minecraft/src","0"
"func_22171_a","convertMapFormat","a","(Ljava/lang/String;LIProgressUpdate;)Z","(Ljava/lang/String;Ltw;)Z","ISaveFormat","kx","net/minecraft/src","0"
"func_22183_a","func_22183_a","a","(Ljava/io/File;Ljava/util/ArrayList;Ljava/util/ArrayList;)V","(Ljava/io/File;Ljava/util/ArrayList;Ljava/util/ArrayList;)V","SaveConverterMcRegion","fy","net/minecraft/src","0"
"func_22181_a","func_22181_a","a","(Ljava/io/File;Ljava/util/ArrayList;IILIProgressUpdate;)V","(Ljava/io/File;Ljava/util/ArrayList;IILtw;)V","SaveConverterMcRegion","fy","net/minecraft/src","0"
"func_22182_a","func_22182_a","a","(Ljava/util/ArrayList;IILIProgressUpdate;)V","(Ljava/util/ArrayList;IILtw;)V","SaveConverterMcRegion","fy","net/minecraft/src","0"
"func_1070_a","getTexture","a","(Ljava/lang/String;)I","(Ljava/lang/String;)I","RenderEngine","ho","net/minecraft/src","0"
"func_1069_b","unwrapImageByColumns","b","(Ljava/awt/image/BufferedImage;)Ljava/awt/image/BufferedImage;","(Ljava/awt/image/BufferedImage;)Ljava/awt/image/BufferedImage;","RenderEngine","ho","net/minecraft/src","0"
