"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"field_196_d","field_196_d","a","LRenderBlocks;","Lcn;","RenderTNTPrimed","nq","net/minecraft/src","0"
"field_1063_a","netManager","a","LNetworkManager;","Log;","NetworkWriterThread","wb","net/minecraft/src","0"
"field_6544_a","eligibleChunksForSpawning","b","Ljava/util/Set;","Ljava/util/Set;","SpawnerAnimals","ci","net/minecraft/src","0"
"field_22391_a","nightSpawnEntities","a","[Ljava/lang/Class;","[Ljava/lang/Class;","SpawnerAnimals","ci","net/minecraft/src","0"
"field_827_a","chestContents","a","[LItemStack;","[Lii;","TileEntityChest","iy","net/minecraft/src","0"
"field_25210_a","field_25210_a","a","LAchievementMap;","Lb;","AchievementMap","b","net/minecraft/src","0"
"field_25209_b","field_25209_b","b","Ljava/util/Map;","Ljava/util/Map;","AchievementMap","b","net/minecraft/src","0"
"field_27359_a","field_27359_a","a","LJ_Functor;","Lxf;","J_JsonNodeSelector","iz","net/minecraft/src","0"
"field_21138_b","recipeWidth","b","I","I","ShapedRecipes","id","net/minecraft/src","0"
"field_21142_c","recipeHeight","c","I","I","ShapedRecipes","id","net/minecraft/src","0"
"field_21141_d","recipeItems","d","[LItemStack;","[Lii;","ShapedRecipes","id","net/minecraft/src","0"
"field_21140_e","recipeOutput","e","LItemStack;","Lii;","ShapedRecipes","id","net/minecraft/src","0"
"field_21139_a","recipeOutputItemID","a","I","I","ShapedRecipes","id","net/minecraft/src","0"
"field_199_d","rand","a","Ljava/util/Random;","Ljava/util/Random;","RenderPainting","dp","net/minecraft/src","0"
"field_22326_a","field_22326_a","a","Ljava/io/File;","Ljava/io/File;","ChunkFile","dq","net/minecraft/src","0"
"field_22325_b","field_22325_b","b","I","I","ChunkFile","dq","net/minecraft/src","0"
"field_22327_c","field_22327_c","c","I","I","ChunkFile","dq","net/minecraft/src","0"
"field_452_a","modelBlock","a","LBlock;","Lto;","BlockStairs","ro","net/minecraft/src","0"
"field_20036_a","windowId","a","I","I","Packet104WindowItems","jh","net/minecraft/src","0"
"field_20035_b","itemStack","b","[LItemStack;","[Lii;","Packet104WindowItems","jh","net/minecraft/src","0"
"field_1587_a","mc","a","LMinecraft;","LMinecraft;","GameWindowListener","jv","net/minecraft/src","0"
"field_1586_b","mcThread","b","Ljava/lang/Thread;","Ljava/lang/Thread;","GameWindowListener","jv","net/minecraft/src","0"
"field_21097_a","note","a","B","B","TileEntityNote","sj","net/minecraft/src","0"
"field_21096_b","previousRedstoneState","b","Z","Z","TileEntityNote","sj","net/minecraft/src","0"
"field_20123_d","field_20123_d","d","Ljava/util/List;","Ljava/util/List;","Container","do","net/minecraft/src","0"
"field_20122_e","slots","e","Ljava/util/List;","Ljava/util/List;","Container","do","net/minecraft/src","0"
"field_1618_c","windowId","f","I","I","Container","do","net/minecraft/src","0"
"field_20917_a","field_20917_a","a","S","S","Container","do","net/minecraft/src","0"
"field_20121_g","field_20121_g","g","Ljava/util/List;","Ljava/util/List;","Container","do","net/minecraft/src","0"
"field_20918_b","field_20918_b","b","Ljava/util/Set;","Ljava/util/Set;","Container","do","net/minecraft/src","0"
"field_935_a","width","a","I","I","GuiButton","jk","net/minecraft/src","0"
"field_934_b","height","b","I","I","GuiButton","jk","net/minecraft/src","0"
"field_941_c","xPosition","c","I","I","GuiButton","jk","net/minecraft/src","0"
"field_940_d","yPosition","d","I","I","GuiButton","jk","net/minecraft/src","0"
"field_939_e","displayString","e","Ljava/lang/String;","Ljava/lang/String;","GuiButton","jk","net/minecraft/src","0"
"field_938_f","id","f","I","I","GuiButton","jk","net/minecraft/src","0"
"field_937_g","enabled","g","Z","Z","GuiButton","jk","net/minecraft/src","0"
"field_936_h","enabled2","h","Z","Z","GuiButton","jk","net/minecraft/src","0"
"field_27224_a","field_27224_a","a","Ljava/lang/String;","Ljava/lang/String;","J_JsonStringNode","pb","net/minecraft/src","0"
"field_20919_a","mcFrame","a","Ljava/awt/Frame;","Ljava/awt/Frame;","MinecraftImpl","ju","net/minecraft/src","0"
"field_867_a","clayBlockId","a","I","I","WorldGenClay","lv","net/minecraft/src","0"
"field_866_b","numberOfBlocks","b","I","I","WorldGenClay","lv","net/minecraft/src","0"
"field_1665_a","recipePatterns","a","[[Ljava/lang/String;","[[Ljava/lang/String;","RecipesTools","gp","net/minecraft/src","0"
"field_1664_b","recipeItems","b","[[Ljava/lang/Object;","[[Ljava/lang/Object;","RecipesTools","gp","net/minecraft/src","0"
"field_6491_e","texturePackName","e","I","I","TexturePackDefault","ob","net/minecraft/src","0"
"field_6490_f","texturePackThumbnail","f","Ljava/awt/image/BufferedImage;","Ljava/awt/image/BufferedImage;","TexturePackDefault","ob","net/minecraft/src","0"
"field_670_b","particleTextureIndex","b","I","I","EntityFX","wm","net/minecraft/src","0"
"field_669_c","particleTextureJitterX","c","F","F","EntityFX","wm","net/minecraft/src","0"
"field_668_d","particleTextureJitterY","d","F","F","EntityFX","wm","net/minecraft/src","0"
"field_20923_e","particleAge","e","I","I","EntityFX","wm","net/minecraft/src","0"
"field_666_f","particleMaxAge","f","I","I","EntityFX","wm","net/minecraft/src","0"
"field_665_g","particleScale","g","F","F","EntityFX","wm","net/minecraft/src","0"
"field_664_h","particleGravity","h","F","F","EntityFX","wm","net/minecraft/src","0"
"field_663_i","particleRed","i","F","F","EntityFX","wm","net/minecraft/src","0"
"field_662_j","particleGreen","j","F","F","EntityFX","wm","net/minecraft/src","0"
"field_661_k","particleBlue","k","F","F","EntityFX","wm","net/minecraft/src","0"
"field_660_l","interpPosX","l","D","D","EntityFX","wm","net/minecraft/src","0"
"field_659_m","interpPosY","m","D","D","EntityFX","wm","net/minecraft/src","0"
"field_658_n","interpPosZ","n","D","D","EntityFX","wm","net/minecraft/src","0"
"field_843_a","mainInventory","a","[LItemStack;","[Lii;","InventoryPlayer","ih","net/minecraft/src","0"
"field_842_b","armorInventory","b","[LItemStack;","[Lii;","InventoryPlayer","ih","net/minecraft/src","0"
"field_847_d","currentItem","c","I","I","InventoryPlayer","ih","net/minecraft/src","0"
"field_844_g","player","d","LEntityPlayer;","Lgh;","InventoryPlayer","ih","net/minecraft/src","0"
"field_20077_f","itemStack","f","LItemStack;","Lii;","InventoryPlayer","ih","net/minecraft/src","0"
"field_845_f","inventoryChanged","e","Z","Z","InventoryPlayer","ih","net/minecraft/src","0"
"field_22184_a","worldDir","a","Ljava/io/File;","Ljava/io/File;","McRegionChunkLoader","kh","net/minecraft/src","0"
"field_1306_a","field_1306_a","a","I","I","MapGenBase","fk","net/minecraft/src","0"
"field_1305_b","rand","b","Ljava/util/Random;","Ljava/util/Random;","MapGenBase","fk","net/minecraft/src","0"
"field_4296_d","field_4296_d","d","[[I","[[I","NoiseGenerator2","bv","net/minecraft/src","0"
"field_4295_e","field_4295_e","e","[I","[I","NoiseGenerator2","bv","net/minecraft/src","0"
"field_4292_a","field_4292_a","a","D","D","NoiseGenerator2","bv","net/minecraft/src","0"
"field_4291_b","field_4291_b","b","D","D","NoiseGenerator2","bv","net/minecraft/src","0"
"field_4297_c","field_4297_c","c","D","D","NoiseGenerator2","bv","net/minecraft/src","0"
"field_4294_f","field_4294_f","f","D","D","NoiseGenerator2","bv","net/minecraft/src","0"
"field_4293_g","field_4293_g","g","D","D","NoiseGenerator2","bv","net/minecraft/src","0"
"field_326_aX","blocksEffectiveAgainst","bi","[LBlock;","[Lto;","ItemSpade","uv","net/minecraft/src","0"
"field_20003_a","field_20003_a","a","I","I","RenderSnowball","cy","net/minecraft/src","0"
"field_198_d","modelBoat","a","LModelBase;","Ljt;","RenderBoat","eu","net/minecraft/src","0"
"field_4083_a","field_4083_a","a","F","F","EntityPortalFX","ns","net/minecraft/src","0"
"field_4086_p","field_4086_p","o","D","D","EntityPortalFX","ns","net/minecraft/src","0"
"field_4085_q","field_4085_q","p","D","D","EntityPortalFX","ns","net/minecraft/src","0"
"field_4084_r","field_4084_r","q","D","D","EntityPortalFX","ns","net/minecraft/src","0"
"field_509_a","entityId","a","I","I","Packet34EntityTeleport","qg","net/minecraft/src","0"
"field_508_b","xPosition","b","I","I","Packet34EntityTeleport","qg","net/minecraft/src","0"
"field_513_c","yPosition","c","I","I","Packet34EntityTeleport","qg","net/minecraft/src","0"
"field_512_d","zPosition","d","I","I","Packet34EntityTeleport","qg","net/minecraft/src","0"
"field_511_e","yaw","e","B","B","Packet34EntityTeleport","qg","net/minecraft/src","0"
"field_510_f","pitch","f","B","B","Packet34EntityTeleport","qg","net/minecraft/src","0"
"field_6501_o","entityRenderMap","o","Ljava/util/Map;","Ljava/util/Map;","RenderManager","sd","net/minecraft/src","0"
"field_1233_a","instance","a","LRenderManager;","Lsd;","RenderManager","sd","net/minecraft/src","0"
"field_1218_p","fontRenderer","p","LFontRenderer;","Lrf;","RenderManager","sd","net/minecraft/src","0"
"field_1232_b","renderPosX","b","D","D","RenderManager","sd","net/minecraft/src","0"
"field_1231_c","renderPosY","c","D","D","RenderManager","sd","net/minecraft/src","0"
"field_1230_d","renderPosZ","d","D","D","RenderManager","sd","net/minecraft/src","0"
"field_1229_e","renderEngine","e","LRenderEngine;","Lip;","RenderManager","sd","net/minecraft/src","0"
"field_4236_f","itemRenderer","f","LItemRenderer;","Lqa;","RenderManager","sd","net/minecraft/src","0"
"field_1227_g","worldObj","g","LWorld;","Let;","RenderManager","sd","net/minecraft/src","0"
"field_22188_h","livingPlayer","h","LEntityLiving;","Lkw;","RenderManager","sd","net/minecraft/src","0"
"field_1225_i","playerViewY","i","F","F","RenderManager","sd","net/minecraft/src","0"
"field_1224_j","playerViewX","j","F","F","RenderManager","sd","net/minecraft/src","0"
"field_1223_k","options","k","LGameSettings;","Ljz;","RenderManager","sd","net/minecraft/src","0"
"field_1222_l","field_1222_l","l","D","D","RenderManager","sd","net/minecraft/src","0"
"field_1221_m","field_1221_m","m","D","D","RenderManager","sd","net/minecraft/src","0"
"field_1220_n","field_1220_n","n","D","D","RenderManager","sd","net/minecraft/src","0"
"field_9319_c","xTile","c","I","I","EntityArrow","rh","net/minecraft/src","0"
"field_9318_d","yTile","d","I","I","EntityArrow","rh","net/minecraft/src","0"
"field_9317_e","zTile","e","I","I","EntityArrow","rh","net/minecraft/src","0"
"field_9316_f","inTile","f","I","I","EntityArrow","rh","net/minecraft/src","0"
"field_9315_g","inGround","g","Z","Z","EntityArrow","rh","net/minecraft/src","0"
"field_688_a","arrowShake","a","I","I","EntityArrow","rh","net/minecraft/src","0"
"field_682_g","owner","b","LEntityLiving;","Lkw;","EntityArrow","rh","net/minecraft/src","0"
"field_681_h","ticksInGround","h","I","I","EntityArrow","rh","net/minecraft/src","0"
"field_680_i","ticksInAir","i","I","I","EntityArrow","rh","net/minecraft/src","0"
"field_885_a","plantBlockId","a","I","I","WorldGenFlowers","ay","net/minecraft/src","0"
"field_505_a","xPosition","a","I","I","Packet50PreChunk","rb","net/minecraft/src","0"
"field_504_b","yPosition","b","I","I","Packet50PreChunk","rb","net/minecraft/src","0"
"field_506_c","mode","c","Z","Z","Packet50PreChunk","rb","net/minecraft/src","0"
"field_1672_a","logo","a","Ljava/awt/image/BufferedImage;","Ljava/awt/image/BufferedImage;","CanvasMojangLogo","fn","net/minecraft/src","0"
"field_25082_a","field_25082_a","a","LMinecraft;","LMinecraft;","GuiAchievement","un","net/minecraft/src","0"
"field_25081_b","field_25081_b","b","I","I","GuiAchievement","un","net/minecraft/src","0"
"field_25086_c","field_25086_c","c","I","I","GuiAchievement","un","net/minecraft/src","0"
"field_25085_d","field_25085_d","d","Ljava/lang/String;","Ljava/lang/String;","GuiAchievement","un","net/minecraft/src","0"
"field_25084_e","field_25084_e","e","Ljava/lang/String;","Ljava/lang/String;","GuiAchievement","un","net/minecraft/src","0"
"field_27105_f","field_27105_f","f","LAchievement;","Lnc;","GuiAchievement","un","net/minecraft/src","0"
"field_25083_f","field_25083_f","g","J","J","GuiAchievement","un","net/minecraft/src","0"
"field_27104_h","field_27104_h","h","LRenderItem;","Lav;","GuiAchievement","un","net/minecraft/src","0"
"field_27103_i","field_27103_i","i","Z","Z","GuiAchievement","un","net/minecraft/src","0"
"field_1609_a","useMipmaps","a","Z","Z","RenderEngine","ip","net/minecraft/src","0"
"field_6528_b","textureMap","b","Ljava/util/HashMap;","Ljava/util/HashMap;","RenderEngine","ip","net/minecraft/src","0"
"field_1607_c","textureNameToImageMap","c","Ljava/util/HashMap;","Ljava/util/HashMap;","RenderEngine","ip","net/minecraft/src","0"
"field_1606_d","singleIntBuffer","d","Ljava/nio/IntBuffer;","Ljava/nio/IntBuffer;","RenderEngine","ip","net/minecraft/src","0"
"field_1605_e","imageData","e","Ljava/nio/ByteBuffer;","Ljava/nio/ByteBuffer;","RenderEngine","ip","net/minecraft/src","0"
"field_1604_f","textureList","f","Ljava/util/List;","Ljava/util/List;","RenderEngine","ip","net/minecraft/src","0"
"field_1603_g","urlToImageDataMap","g","Ljava/util/Map;","Ljava/util/Map;","RenderEngine","ip","net/minecraft/src","0"
"field_1602_h","options","h","LGameSettings;","Ljz;","RenderEngine","ip","net/minecraft/src","0"
"field_4281_i","clampTexture","i","Z","Z","RenderEngine","ip","net/minecraft/src","0"
"field_4280_j","blurTexture","j","Z","Z","RenderEngine","ip","net/minecraft/src","0"
"field_6527_k","field_6527_k","k","LTexturePackList;","Lhv;","RenderEngine","ip","net/minecraft/src","0"
"field_25189_l","field_25189_l","l","Ljava/awt/image/BufferedImage;","Ljava/awt/image/BufferedImage;","RenderEngine","ip","net/minecraft/src","0"
"field_1214_c","disconnected","c","Z","Z","NetClientHandler","mg","net/minecraft/src","0"
"field_1213_d","netManager","d","LNetworkManager;","Log;","NetClientHandler","mg","net/minecraft/src","0"
"field_1209_a","field_1209_a","a","Ljava/lang/String;","Ljava/lang/String;","NetClientHandler","mg","net/minecraft/src","0"
"field_1212_e","mc","e","LMinecraft;","LMinecraft;","NetClientHandler","mg","net/minecraft/src","0"
"field_1211_f","worldClient","f","LWorldClient;","Llq;","NetClientHandler","mg","net/minecraft/src","0"
"field_1210_g","field_1210_g","g","Z","Z","NetClientHandler","mg","net/minecraft/src","0"
"field_1208_b","rand","b","Ljava/util/Random;","Ljava/util/Random;","NetClientHandler","mg","net/minecraft/src","0"
"field_1653_a","SIN_TABLE","a","[F","[F","MathHelper","hy","net/minecraft/src","0"
"field_1127_a","imageData","a","[B","[B","TextureFX","as","net/minecraft/src","0"
"field_1126_b","iconIndex","b","I","I","TextureFX","as","net/minecraft/src","0"
"field_1131_c","anaglyphEnabled","c","Z","Z","TextureFX","as","net/minecraft/src","0"
"field_1130_d","field_1130_d","d","I","I","TextureFX","as","net/minecraft/src","0"
"field_1129_e","tileSize","e","I","I","TextureFX","as","net/minecraft/src","0"
"field_1128_f","tileImage","f","I","I","TextureFX","as","net/minecraft/src","0"
"field_20105_z","RENDER_DISTANCES","J","[Ljava/lang/String;","[Ljava/lang/String;","GameSettings","jz","net/minecraft/src","0"
"field_20106_A","DIFFICULTIES","K","[Ljava/lang/String;","[Ljava/lang/String;","GameSettings","jz","net/minecraft/src","0"
"field_25147_K","GUISCALES","L","[Ljava/lang/String;","[Ljava/lang/String;","GameSettings","jz","net/minecraft/src","0"
"field_1584_a","musicVolume","a","F","F","GameSettings","jz","net/minecraft/src","0"
"field_1583_b","soundVolume","b","F","F","GameSettings","jz","net/minecraft/src","0"
"field_1582_c","mouseSensitivity","c","F","F","GameSettings","jz","net/minecraft/src","0"
"field_1581_d","invertMouse","d","Z","Z","GameSettings","jz","net/minecraft/src","0"
"field_1580_e","renderDistance","e","I","I","GameSettings","jz","net/minecraft/src","0"
"field_1579_f","viewBobbing","f","Z","Z","GameSettings","jz","net/minecraft/src","0"
"field_1578_g","anaglyph","g","Z","Z","GameSettings","jz","net/minecraft/src","0"
"field_27342_h","field_27342_h","h","Z","Z","GameSettings","jz","net/minecraft/src","0"
"field_1577_h","limitFramerate","i","Z","Z","GameSettings","jz","net/minecraft/src","0"
"field_1576_i","fancyGraphics","j","Z","Z","GameSettings","jz","net/minecraft/src","0"
"field_22278_j","ambientOcclusion","k","Z","Z","GameSettings","jz","net/minecraft/src","0"
"field_6524_j","skin","l","Ljava/lang/String;","Ljava/lang/String;","GameSettings","jz","net/minecraft/src","0"
"field_1575_j","keyBindForward","m","LKeyBinding;","Lpc;","GameSettings","jz","net/minecraft/src","0"
"field_1574_k","keyBindLeft","n","LKeyBinding;","Lpc;","GameSettings","jz","net/minecraft/src","0"
"field_1573_l","keyBindBack","o","LKeyBinding;","Lpc;","GameSettings","jz","net/minecraft/src","0"
"field_1572_m","keyBindRight","p","LKeyBinding;","Lpc;","GameSettings","jz","net/minecraft/src","0"
"field_1571_n","keyBindJump","q","LKeyBinding;","Lpc;","GameSettings","jz","net/minecraft/src","0"
"field_1570_o","keyBindInventory","r","LKeyBinding;","Lpc;","GameSettings","jz","net/minecraft/src","0"
"field_6523_q","keyBindDrop","s","LKeyBinding;","Lpc;","GameSettings","jz","net/minecraft/src","0"
"field_6521_r","keyBindChat","t","LKeyBinding;","Lpc;","GameSettings","jz","net/minecraft/src","0"
"field_6520_s","keyBindToggleFog","u","LKeyBinding;","Lpc;","GameSettings","jz","net/minecraft/src","0"
"field_1565_s","keyBindSneak","v","LKeyBinding;","Lpc;","GameSettings","jz","net/minecraft/src","0"
"field_1564_t","keyBindings","w","[LKeyBinding;","[Lpc;","GameSettings","jz","net/minecraft/src","0"
"field_1563_u","mc","x","LMinecraft;","LMinecraft;","GameSettings","jz","net/minecraft/src","0"
"field_6522_B","optionsFile","M","Ljava/io/File;","Ljava/io/File;","GameSettings","jz","net/minecraft/src","0"
"field_1561_w","difficulty","y","I","I","GameSettings","jz","net/minecraft/src","0"
"field_22277_y","hideGUI","z","Z","Z","GameSettings","jz","net/minecraft/src","0"
"field_1560_x","thirdPersonView","A","Z","Z","GameSettings","jz","net/minecraft/src","0"
"field_22276_A","showDebugInfo","B","Z","Z","GameSettings","jz","net/minecraft/src","0"
"field_12259_z","lastServer","C","Ljava/lang/String;","Ljava/lang/String;","GameSettings","jz","net/minecraft/src","0"
"field_22275_C","field_22275_C","D","Z","Z","GameSettings","jz","net/minecraft/src","0"
"field_22274_D","smoothCamera","E","Z","Z","GameSettings","jz","net/minecraft/src","0"
"field_22273_E","field_22273_E","F","Z","Z","GameSettings","jz","net/minecraft/src","0"
"field_22272_F","field_22272_F","G","F","F","GameSettings","jz","net/minecraft/src","0"
"field_22271_G","field_22271_G","H","F","F","GameSettings","jz","net/minecraft/src","0"
"field_25148_H","guiScale","I","I","I","GameSettings","jz","net/minecraft/src","0"
"field_1655_a","vector3D","a","LVec3D;","Lbm;","PositionTextureVertex","hm","net/minecraft/src","0"
"field_1654_b","texturePositionX","b","F","F","PositionTextureVertex","hm","net/minecraft/src","0"
"field_1656_c","texturePositionY","c","F","F","PositionTextureVertex","hm","net/minecraft/src","0"
"field_1117_c","field_1117_c","c","Ljava/awt/Component;","Ljava/awt/Component;","MouseHelper","ur","net/minecraft/src","0"
"field_1116_d","cursor","d","Lorg/lwjgl/input/Cursor;","Lorg/lwjgl/input/Cursor;","MouseHelper","ur","net/minecraft/src","0"
"field_1114_a","deltaX","a","I","I","MouseHelper","ur","net/minecraft/src","0"
"field_1113_b","deltaY","b","I","I","MouseHelper","ur","net/minecraft/src","0"
"field_1115_e","field_1115_e","e","I","I","MouseHelper","ur","net/minecraft/src","0"
"field_1793_a","field_1793_a","a","I","I","CanvasIsomPreview","ax","net/minecraft/src","0"
"field_1792_b","zoomLevel","b","I","I","CanvasIsomPreview","ax","net/minecraft/src","0"
"field_1791_c","displayHelpText","c","Z","Z","CanvasIsomPreview","ax","net/minecraft/src","0"
"field_1790_d","worldObj","d","LWorld;","Let;","CanvasIsomPreview","ax","net/minecraft/src","0"
"field_1789_e","dataFolder","e","Ljava/io/File;","Ljava/io/File;","CanvasIsomPreview","ax","net/minecraft/src","0"
"field_1788_f","running","f","Z","Z","CanvasIsomPreview","ax","net/minecraft/src","0"
"field_1787_g","imageBufferList","g","Ljava/util/List;","Ljava/util/List;","CanvasIsomPreview","ax","net/minecraft/src","0"
"field_1786_h","imageBuffers","h","[[LIsoImageBuffer;","[[Lqe;","CanvasIsomPreview","ax","net/minecraft/src","0"
"field_1785_i","field_1785_i","i","I","I","CanvasIsomPreview","ax","net/minecraft/src","0"
"field_1784_j","field_1784_j","j","I","I","CanvasIsomPreview","ax","net/minecraft/src","0"
"field_1783_k","xPosition","k","I","I","CanvasIsomPreview","ax","net/minecraft/src","0"
"field_1782_l","yPosition","l","I","I","CanvasIsomPreview","ax","net/minecraft/src","0"
"field_205_f","scaleAmount","a","LModelBase;","Ljt;","RenderSlime","lp","net/minecraft/src","0"
"field_22166_a","fileName","a","Ljava/lang/String;","Ljava/lang/String;","SaveFormatComparator","tu","net/minecraft/src","0"
"field_22165_b","displayName","b","Ljava/lang/String;","Ljava/lang/String;","SaveFormatComparator","tu","net/minecraft/src","0"
"field_22169_c","field_22169_c","c","J","J","SaveFormatComparator","tu","net/minecraft/src","0"
"field_22168_d","field_22168_d","d","J","J","SaveFormatComparator","tu","net/minecraft/src","0"
"field_22167_e","field_22167_e","e","Z","Z","SaveFormatComparator","tu","net/minecraft/src","0"
"field_27008_a","field_27008_a","a","LModelBase;","Ljt;","RenderCreeper","l","net/minecraft/src","0"
"field_997_a","message1","a","Ljava/lang/String;","Ljava/lang/String;","GuiUnused","bx","net/minecraft/src","0"
"field_998_h","message2","i","Ljava/lang/String;","Ljava/lang/String;","GuiUnused","bx","net/minecraft/src","0"
"field_562_b","id","a","I","I","Packet16BlockItemSwitch","hb","net/minecraft/src","0"
"field_1588_a","mc","a","LMinecraft;","LMinecraft;","ThreadSleepForever","jm","net/minecraft/src","0"
"field_6533_b","availableTexturePacks","b","Ljava/util/List;","Ljava/util/List;","TexturePackList","hv","net/minecraft/src","0"
"field_6539_c","defaultTexturePack","c","LTexturePackBase;","Lh;","TexturePackList","hv","net/minecraft/src","0"
"field_6534_a","selectedTexturePack","a","LTexturePackBase;","Lh;","TexturePackList","hv","net/minecraft/src","0"
"field_6538_d","field_6538_d","d","Ljava/util/Map;","Ljava/util/Map;","TexturePackList","hv","net/minecraft/src","0"
"field_6537_e","mc","e","LMinecraft;","LMinecraft;","TexturePackList","hv","net/minecraft/src","0"
"field_6536_f","texturePackDir","f","Ljava/io/File;","Ljava/io/File;","TexturePackList","hv","net/minecraft/src","0"
"field_6535_g","currentTexturePack","g","Ljava/lang/String;","Ljava/lang/String;","TexturePackList","hv","net/minecraft/src","0"
"Sky","Sky","a","LEnumSkyBlock;","Lds;","EnumSkyBlock","ds","net/minecraft/src","0"
"Block","Block","b","LEnumSkyBlock;","Lds;","EnumSkyBlock","ds","net/minecraft/src","0"
"field_1722_c","field_1722_c","c","I","I","EnumSkyBlock","ds","net/minecraft/src","0"
"$VALUES","$VALUES","$VALUES","[LEnumSkyBlock;","[Lds;","EnumSkyBlock","ds","net/minecraft/src","0"
"field_22280_a","field_22280_a","a","[I","[I","ModelBed","iq","net/minecraft/src","0"
"field_22279_b","field_22279_b","b","[I","[I","ModelBed","iq","net/minecraft/src","0"
